Name,Price,Spread,RollLong,RollShort,PIP,PIPCost,MarginCost,MarketOpen-Closing TimeOfDay,MinimumVolume,Commission,DukasSymbol,Leverage,Lotsize,Base,Quote,Country,Group,Description
SGD.IDX_SGD,370.299,0.5,0,0,0.01,0,0,unknown,10,0,SGDIDXSGD,50,1,SGD.IDX,SGD, SG, IDX_CASH, Singapore Blue Chip Cash Index
USSC2000.IDX_USD,2227.169,0.358,0,0,0.01,0,0,unknown,1,0,USSC2000IDXUSD,50,1,USSC2000.IDX,USD, US, IDX_CASH, US Small Cap 2000
CHI.IDX_USD,13369.877,11.124,0,0,0.01,0,0,unknown,0.1,0,CHIIDXUSD,50,1,CHI.IDX,USD, CN, IDX_CASH, China A50 Index
SOA.IDX_ZAR,78384.47,45.06,0,0,0.1,0,0,unknown,1,0,SOAIDXZAR,50,1,SOA.IDX,ZAR, US, IDX_CASH, South Africa 40 Index
MMM.US_USD,125.245,0.54,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,MMMUSUSD,10,1,MMM.US,USD, US, STK_CASH, 3M CO
T.US_USD,22.467,0.016,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,TUSUSD,10,1,T.US,USD, US, STK_CASH, AT&T INC
BA.US_USD,172.457,0.466,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,BAUSUSD,10,1,BA.US,USD, US, STK_CASH, Boeing Co
CAT.US_USD,363.287,0.806,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,CATUSUSD,10,1,CAT.US,USD, US, STK_CASH, CATERPILLAR INC
CVX.US_USD,143.946,0.318,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,CVXUSUSD,10,1,CVX.US,USD, US, STK_CASH, CHEVRON CORP
CSCO.US_USD,57.507,0.006,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,CSCOUSUSD,10,1,CSCO.US,USD, US, STK_CASH, CISCO SYSTEMS INC
XOM.US_USD,106.327,0.026,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,XOMUSUSD,10,1,XOM.US,USD, US, STK_CASH, EXXON MOBIL CORP
GE.US_USD,159.386,0.768,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,GEUSUSD,10,1,GE.US,USD, US, STK_CASH, GENERAL ELECTRIC CO
GS.US_USD,550.126,1.448,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,GSUSUSD,10,1,GS.US,USD, US, STK_CASH, GOLDMAN SACHS GROUP INC
INTC.US_USD,19.276,0.018,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,INTCUSUSD,10,1,INTC.US,USD, US, STK_CASH, INTEL CORP
JPM.US_USD,230.166,0.198,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,JPMUSUSD,10,1,JPM.US,USD, US, STK_CASH, JPMORGAN CHASE & CO
MSFT.US_USD,437.246,0.428,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,MSFTUSUSD,10,1,MSFT.US,USD, US, STK_CASH, MICROSOFT CORP
PG.US_USD,168.996,0.088,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,PGUSUSD,10,1,PG.US,USD, US, STK_CASH, PROCTER & GAMBLE CO/THE
UNH.US_USD,499.146,1.758,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,UNHUSUSD,10,1,UNH.US,USD, US, STK_CASH, UNITEDHEALTH GROUP INC
VZ.US_USD,40.236,0.028,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,VZUSUSD,10,1,VZ.US,USD, US, STK_CASH, VERIZON COMMUNICATIONS INC
V.US_USD,309.656,0.238,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,VUSUSD,10,1,V.US,USD, US, STK_CASH, VISA INC-CLASS A SHARES
DIS.US_USD,111.267,0.086,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,DISUSUSD,10,1,DIS.US,USD, US, STK_CASH, WALT DISNEY CO/THE
TSLA.US_USD,440.867,0.356,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,TSLAUSUSD,10,1,TSLA.US,USD, US, STK_CASH, TESLA MOTORS INC
AMZN.US_USD,220.327,0.156,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,AMZNUSUSD,10,1,AMZN.US,USD, US, STK_CASH, AMAZON.COM INC
FB.US_USD,596.247,0.526,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,FBUSUSD,10,1,FB.US,USD, US, STK_CASH, FACEBOOK INC-A / Meta
ADBE.US_USD,441.147,0.796,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,ADBEUSUSD,10,1,ADBE.US,USD, US, STK_CASH, ADOBE SYSTEMS INC
AAPL.US_USD,247.857,0.096,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,AAPLUSUSD,10,1,AAPL.US,USD, US, STK_CASH, APPLE INC
GOOGL.US_USD,188.247,0.086,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,GOOGLUSUSD,10,1,GOOGL.US,USD, US, STK_CASH, ALPHABET INC-CL A
NVDA.US_USD,128.686,0.218,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,NVDAUSUSD,10,1,NVDA.US,USD, US, STK_CASH, NVIDIA CORP
WYNN.US_USD,88.626,0.048,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,WYNNUSUSD,10,1,WYNN.US,USD, US, STK_CASH, WYNN RESORTS LTD
INTU.US_USD,649.417,0.526,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,INTUUSUSD,10,1,INTU.US,USD, US, STK_CASH, INTUIT INC
QCOM.US_USD,152.997,0.106,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,QCOMUSUSD,10,1,QCOM.US,USD, US, STK_CASH, QUALCOMM INC
CME.US_USD,236.586,0.548,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,CMEUSUSD,10,1,CME.US,USD, US, STK_CASH, CME GROUP INC
NFLX.US_USD,889.496,0.418,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,NFLXUSUSD,10,1,NFLX.US,USD, US, STK_CASH, NETFLIX INC
ORLY.US_USD,1224.167,4.876,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,ORLYUSUSD,10,1,ORLY.US,USD, US, STK_CASH, O'REILLY AUTOMOTIVE INC
WDC.US_USD,63.366,0.168,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,WDCUSUSD,10,1,WDC.US,USD, US, STK_CASH, WESTERN DIGITAL CORP
BABA.US_USD,84.967,0.026,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,BABAUSUSD,10,1,BABA.US,USD, US, STK_CASH, ALIBABA GROUP HOLDING-SP ADR
BAC.US_USD,43.456,0.018,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,BACUSUSD,10,1,BAC.US,USD, US, STK_CASH, BANK OF AMERICA CORP
WFC.US_USD,68.656,0.018,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,WFCUSUSD,10,1,WFC.US,USD, US, STK_CASH, WELLS FARGO & CO
A.US_USD,132.836,0.318,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,AUSUSD,10,1,A.US,USD, US, STK_CASH, AGILENT TECHNOLOGIES INC
ABT.US_USD,111.876,0.028,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,ABTUSUSD,10,1,ABT.US,USD, US, STK_CASH, ABBOTT LABORATORIES
BK.US_USD,75.776,0.048,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,BKUSUSD,10,1,BK.US,USD, US, STK_CASH, BANK OF NEW YORK MELLON CORP
BMY.US_USD,56.807,0.026,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,BMYUSUSD,10,1,BMY.US,USD, US, STK_CASH, BRISTOL-MYERS SQUIBB CO
CMG.US_USD,61.316,0.018,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,CMGUSUSD,10,1,CMG.US,USD, US, STK_CASH, CHIPOTLE MEXICAN GRILL INC
CRM.US_USD,336.726,0.978,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,CRMUSUSD,10,1,CRM.US,USD, US, STK_CASH, SALESFORCE.COM INC
DE.US_USD,425.524,0.802,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,DEUSUSD,10,1,DE.US,USD, US, STK_CASH, DEERE & CO
ITW.US_USD,261.094,0.932,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,ITWUSUSD,10,1,ITW.US,USD, US, STK_CASH, ILLINOIS TOOL WORKS
L.US_USD,81.29,0.25,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,LUSUSD,10,1,L.US,USD, US, STK_CASH, LOEWS CORP
LEN.US_USD,145.489,0.422,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,LENUSUSD,10,1,LEN.US,USD, US, STK_CASH, LENNAR CORP-A
LLY.US_USD,763.979,0.762,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,LLYUSUSD,10,1,LLY.US,USD, US, STK_CASH, ELI LILLY & CO
LMT.US_USD,482.467,0.486,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,LMTUSUSD,10,1,LMT.US,USD, US, STK_CASH, LOCKHEED MARTIN CORP
MA.US_USD,519.037,1.086,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,MAUSUSD,10,1,MA.US,USD, US, STK_CASH, MASTERCARD INC-CLASS A
ADS.DE_EUR,240.867,0.249,0,0,0.01,0,0,Europe/Berlin:09.00-17.30,1,0,ADSDEEUR,10,1,ADS.DE,EUR, DE, STK_CASH, Adidas AG
SAP.DE_EUR,240.322,0.154,0,0,0.01,0,0,Europe/Berlin:09.00-17.30,1,0,SAPDEEUR,10,1,SAP.DE,EUR, DE, STK_CASH, SAP AG
BMW.DE_EUR,78.224,0.071,0,0,0.01,0,0,Europe/Berlin:09.00-17.30,1,0,BMWDEEUR,10,1,BMW.DE,EUR, DE, STK_CASH, Bayerische Motoren Werke AG
IFX.DE_EUR,33.659,0.06,0,0,0.01,0,0,Europe/Berlin:09.00-17.30,1,0,IFXDEEUR,10,1,IFX.DE,EUR, DE, STK_CASH, Infineon Technologies AG
DAI.DE_EUR,53.985,0.06,0,0,0.01,0,0,Europe/Berlin:09.00-17.30,1,0,DAIDEEUR,10,1,DAI.DE,EUR, DE, STK_CASH, Daimler AG
DPW.DE_EUR,33.795,0.057,0,0,0.01,0,0,Europe/Berlin:09.00-17.30,1,0,DPWDEEUR,10,1,DPW.DE,EUR, DE, STK_CASH, DHL Group
LR.FR_EUR,96.072,0.029,0,0,0.01,0,0,Europe/Paris:09.00-17.30,1,0,LRFREUR,10,1,LR.FR,EUR, FR, STK_CASH, Legrand SA
CS.FR_EUR,33.824,0.048,0,0,0.01,0,0,Europe/Paris:09.00-17.30,1,0,CSFREUR,10,1,CS.FR,EUR, FR, STK_CASH, AXA SA
SAF.FR_EUR,214.499,0.108,0,0,0.01,0,0,Europe/Paris:09.00-17.30,1,0,SAFFREUR,10,1,SAF.FR,EUR, FR, STK_CASH, Safran SA
LSE.GB_GBX,11479.453,11.196,0,0,0.01,0,0,Europe/London:08.00-16.30,1,0,LSEGBGBX,10,1,LSE.GB,GBX, GB, STK_CASH, London Stock Exchange Group PLC
GSK.GB_GBX,1331.925,1.139,0,0,0.01,0,0,Europe/London:08.00-16.30,1,0,GSKGBGBX,10,1,GSK.GB,GBX, GB, STK_CASH, GlaxoSmithKline PLC
AKZA.NL_EUR,56.183,0.05,0,0,0.01,0,0,Europe/Amsterdam:09.00-17.40,1,0,AKZANLEUR,10,1,AKZA.NL,EUR, NL, STK_CASH, Akzo Nobel NV
RAND.NL_EUR,40.246,0.042,0,0,0.01,0,0,Europe/Amsterdam:09.00-17.40,1,0,RANDNLEUR,10,1,RAND.NL,EUR, NL, STK_CASH, Randstad Holding NV
ASML.NL_EUR,718.184,0.239,0,0,0.01,0,0,Europe/Amsterdam:09.00-17.40,1,0,ASMLNLEUR,10,1,ASML.NL,EUR, NL, STK_CASH, ASML Holding NV
PHIA.NL_EUR,24.208,0.033,0,0,0.01,0,0,Europe/Amsterdam:09.00-17.40,1,0,PHIANLEUR,10,1,PHIA.NL,EUR, NL, STK_CASH, Koninklijke Philips NV
MT.NL_EUR,22.846,0.035,0,0,0.01,0,0,Europe/Amsterdam:09.00-17.40,1,0,MTNLEUR,10,1,MT.NL,EUR, NL, STK_CASH, ArcelorMittal
RDSA.NL_EUR,29.549,0.026,0,0,0.01,0,0,Europe/Amsterdam:09.00-17.40,1,0,RDSANLEUR,10,1,RDSA.NL,EUR, NL, STK_CASH, Royal Dutch Shell PLC
KEYS.US_USD,159.715,0.68,0,0,0.01,0,0,unknown,1,0,KEYSUSUSD,10,1,KEYS.US,USD, US, STK_CASH, KEYSIGHT TECHNOLOGIES IN
4503.JP_JPY,1511.8,0.9,0,0,1,0,0,Asia/Tokyo:09.00-15.00,1,0,4503JPJPY,10,1,4503.JP,JPY, JP, STK_CASH, Astellas Pharma Inc
6301.JP_JPY,4165.6,9.8,0,0,1,0,0,Asia/Tokyo:09.00-15.00,1,0,6301JPJPY,10,1,6301.JP,JPY, JP, STK_CASH, Komatsu Ltd
FIVE.US_USD,105.958,0.554,0,0,0.01,0,0,unknown,1,0,FIVEUSUSD,10,1,FIVE.US,USD, US, STK_CASH, FIVE BELOW
ACN.US_USD,347.019,1.072,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,ACNUSUSD,10,1,ACN.US,USD, US, STK_CASH, ACCENTURE PLC-CL A
PII.US_USD,57.903,0.524,0,0,0.01,0,0,unknown,1,0,PIIUSUSD,10,1,PII.US,USD, US, STK_CASH, POLARIS INC
MGM.US_USD,33.776,0.008,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,MGMUSUSD,10,1,MGM.US,USD, US, STK_CASH, MGM RESORTS INTERNATIONAL
HUBB.US_USD,424.534,3.632,0,0,0.01,0,0,unknown,1,0,HUBBUSUSD,10,1,HUBB.US,USD, US, STK_CASH, HUBBELL INC
ESS.US_USD,283.83,0.34,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,ESSUSUSD,10,1,ESS.US,USD, US, STK_CASH, ESSEX PROPERTY TRUST INC
AVB.US_USD,219.256,0.808,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,AVBUSUSD,10,1,AVB.US,USD, US, STK_CASH, AVALONBAY COMMUNITIES INC
MCD.US_USD,290.857,0.196,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,MCDUSUSD,10,1,MCD.US,USD, US, STK_CASH, MCDONALD'S CORP
FCA.IT_EUR,12.741,0.006,0,0,0.01,0,0,Europe/Rome:09.00-17.25,1,0,FCAITEUR,10,1,FCA.IT,EUR, IT, STK_CASH, Fiat Chrysler Auto NV
OMC.US_USD,87.527,0.296,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,OMCUSUSD,10,1,OMC.US,USD, US, STK_CASH, OMNICOM GROUP
PEP.US_USD,154.147,0.606,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,PEPUSUSD,10,1,PEP.US,USD, US, STK_CASH, PEPSICO INC
GLPI.US_USD,46.955,0.17,0,0,0.01,0,0,unknown,1,0,GLPIUSUSD,10,1,GLPI.US,USD, US, STK_CASH, GAMING AND LEISURE PROPERTIE
OMAB.MX_MXN,184.814,0.122,0,0,0.01,0,0,unknown,100,0,OMABMXMXN,5,1,OMAB.MX,MXN, MX, STK_CASH, Grupo Aeroportuario del Centro Norte
6971.JP_JPY,1526.7,1.1,0,0,1,0,0,Asia/Tokyo:09.00-15.00,1,0,6971JPJPY,10,1,6971.JP,JPY, JP, STK_CASH, Kyocera Corp
0700.HK_HKD,405.797,0.206,0,0,0.01,0,0,Asia/Hong_Kong:09.20-16.00,1,0,0700HKHKD,10,1,0700.HK,HKD, HK, STK_CASH, Tencent Holdings Ltd
KMB.US_USD,130.33,0.64,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,KMBUSUSD,10,1,KMB.US,USD, US, STK_CASH, KIMBERLY-CLARK CORP
EW.US_USD,72.657,0.236,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,EWUSUSD,10,1,EW.US,USD, US, STK_CASH, EDWARDS LIFESCIENCES CORP
SCMN.CH_CHF,502.436,0.603,0,0,0.01,0,0,Europe/Zurich:09.00-17.30,1,0,SCMNCHCHF,10,1,SCMN.CH,CHF, CH, STK_CASH, Swisscom AG
SSE.GB_GBX,1613.904,1.681,0,0,0.01,0,0,Europe/London:08.00-16.30,1,0,SSEGBGBX,10,1,SSE.GB,GBX, GB, STK_CASH, SSE PLC
RS.US_USD,267.872,0.756,0,0,0.01,0,0,unknown,1,0,RSUSUSD,10,1,RS.US,USD, US, STK_CASH, RELIANCE STEEL & ALUMINUM
ADM.GB_GBX,2607.695,3.487,0,0,0.01,0,0,Europe/London:08.00-16.30,1,0,ADMGBGBX,10,1,ADM.GB,GBX, GB, STK_CASH, Admiral Group PLC
HES.US_USD,129.667,0.136,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,HESUSUSD,10,1,HES.US,USD, US, STK_CASH, HESS CORP
NXT.GB_GBX,9891.504,7.043,0,0,0.01,0,0,Europe/London:08.00-16.30,1,0,NXTGBGBX,10,1,NXT.GB,GBX, GB, STK_CASH, Next PLC
SDR.GB_GBX,314.844,0.712,0,0,0.01,0,0,Europe/London:08.00-16.30,1,0,SDRGBGBX,10,1,SDR.GB,GBX, GB, STK_CASH, Schroders PLC
IAG.GB_GBX,303.031,0.447,0,0,0.01,0,0,Europe/London:08.00-16.30,1,0,IAGGBGBX,10,1,IAG.GB,GBX, GB, STK_CASH, International Consolidated Airlines Grou
ZM.US_USD,82.012,0.126,0,0,0.01,0,0,unknown,1,0,ZMUSUSD,10,1,ZM.US,USD, US, STK_CASH, Zoom Video Communications Inc. (Class A)
BRX.US_USD,27.618,0.024,0,0,0.01,0,0,unknown,1,0,BRXUSUSD,10,1,BRX.US,USD, US, STK_CASH, BRIXMOR PROPERTY GROUP INC
HOG.US_USD,30.462,0.036,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,HOGUSUSD,10,1,HOG.US,USD, US, STK_CASH, HARLEY-DAVIDSON INC
PLUG.US_USD,2.216,0.018,0,0,0.01,0,0,unknown,1,0,PLUGUSUSD,10,1,PLUG.US,USD, US, STK_CASH, Plug Power Inc
WTRG.US_USD,36.044,0.362,0,0,0.01,0,0,unknown,1,0,WTRGUSUSD,10,1,WTRG.US,USD, US, STK_CASH, ESSENTIAL UTILITIES INC
LNG.US_USD,206.525,0.86,0,0,0.01,0,0,unknown,1,0,LNGUSUSD,10,1,LNG.US,USD, US, STK_CASH, CHENIERE ENERGY INC
LHA.DE_EUR,6.234,0.049,0,0,0.01,0,0,Europe/Berlin:09.00-17.30,1,0,LHADEEUR,10,1,LHA.DE,EUR, DE, STK_CASH, Deutsche Lufthansa AG
VK.FR_EUR,16.94,0.026,0,0,0.01,0,0,Europe/Paris:09.00-17.30,1,0,VKFREUR,10,1,VK.FR,EUR, FR, STK_CASH, Vallourec SA
RBI.AT_EUR,19.905,0.04,0,0,0.01,0,0,Europe/Vienna:08.04-16.30,1,0,RBIATEUR,10,1,RBI.AT,EUR, AT, STK_CASH, Raiffeisen Bank International AG
YUM.US_USD,131.437,0.336,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,YUMUSUSD,10,1,YUM.US,USD, US, STK_CASH, YUM! BRANDS INC
AWK.US_USD,124.418,0.144,0,0,0.01,0,0,unknown,1,0,AWKUSUSD,10,1,AWK.US,USD, US, STK_CASH, AMERICAN WATER WORKS CO INC
UTHR.US_USD,357.413,2.544,0,0,0.01,0,0,unknown,1,0,UTHRUSUSD,10,1,UTHR.US,USD, US, STK_CASH, UNITED THERAPEUTICS CORP
TSN.US_USD,58.926,0.028,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,TSNUSUSD,10,1,TSN.US,USD, US, STK_CASH, TYSON FOODS INC-CL A
WEIR.GB_GBX,2229.837,4.326,0,0,0.01,0,0,Europe/London:08.00-16.30,1,0,WEIRGBGBX,10,1,WEIR.GB,GBX, GB, STK_CASH, Weir Group PLC/The
UBER.US_USD,61.176,0.038,0,0,0.01,0,0,unknown,1,0,UBERUSUSD,10,1,UBER.US,USD, US, STK_CASH, Uber Technologies Inc.
NLOK.US_USD,27.718,0.014,0,0,0.01,0,0,unknown,1,0,NLOKUSUSD,10,1,NLOK.US,USD, US, STK_CASH, Gen Digital Inc / NORTONLIFELOCK INC
BN.FR_EUR,64.399,0.022,0,0,0.01,0,0,Europe/Paris:09.00-17.30,1,0,BNFREUR,10,1,BN.FR,EUR, FR, STK_CASH, Danone SA
TRU.US_USD,92.558,0.724,0,0,0.01,0,0,unknown,1,0,TRUUSUSD,10,1,TRU.US,USD, US, STK_CASH, TRANSUNION
4063.JP_JPY,5215.7,1.6,0,0,1,0,0,Asia/Tokyo:09.00-15.00,1,0,4063JPJPY,10,1,4063.JP,JPY, JP, STK_CASH, Shin-Etsu Chemical Co Ltd
NBIX.US_USD,134.965,1.01,0,0,0.01,0,0,unknown,1,0,NBIXUSUSD,10,1,NBIX.US,USD, US, STK_CASH, NEUROCRINE BIOSCIENCES INC
CPRT.US_USD,58.924,0.052,0,0,0.01,0,0,unknown,1,0,CPRTUSUSD,10,1,CPRT.US,USD, US, STK_CASH, COPART INC
BEI.DE_EUR,123.038,0.125,0,0,0.01,0,0,Europe/Berlin:09.00-17.30,1,0,BEIDEEUR,10,1,BEI.DE,EUR, DE, STK_CASH, Beiersdorf AG
EVRG.US_USD,60.447,0.316,0,0,0.01,0,0,unknown,1,0,EVRGUSUSD,10,1,EVRG.US,USD, US, STK_CASH, EVERGY INC
ACX.ES_EUR,9.284,0.03,0,0,0.01,0,0,Europe/Madrid:09.00-17.30,1,0,ACXESEUR,10,1,ACX.ES,EUR, ES, STK_CASH, Acerinox SA
RMV.GB_GBX,670.777,0.446,0,0,0.01,0,0,unknown,1,0,RMVGBGBX,10,1,RMV.GB,GBX, GB, STK_CASH, RIGHTMOVE PLC
MTN.US_USD,181.964,1.012,0,0,0.01,0,0,unknown,1,0,MTNUSUSD,10,1,MTN.US,USD, US, STK_CASH, VAIL RESORTS INC
COO.US_USD,92.064,0.762,0,0,0.01,0,0,unknown,1,0,COOUSUSD,10,1,COO.US,USD, US, STK_CASH, COOPER COS INC/THE
GETIB.SE_SEK,175.229,0.098,0,0,0.01,0,0,Europe/Stockholm:09.00-17.30,1,0,GETIBSESEK,10,1,GETIB.SE,SEK, SE, STK_CASH, Getinge AB
0386.HK_HKD,4.287,0.016,0,0,0.01,0,0,Asia/Hong_Kong:09.20-16.00,1,0,0386HKHKD,10,1,0386.HK,HKD, HK, STK_CASH, Sinopec Corp
GPN.US_USD,110.66,0.54,0,0,0.01,0,0,unknown,1,0,GPNUSUSD,10,1,GPN.US,USD, US, STK_CASH, GLOBAL PAYMENTS INC
GIVN.CH_CHF,3965.979,3.165,0,0,0.01,0,0,Europe/Zurich:09.00-17.30,1,0,GIVNCHCHF,10,1,GIVN.CH,CHF, CH, STK_CASH, Givaudan SA
STE.US_USD,206.5,1.49,0,0,0.01,0,0,unknown,1,0,STEUSUSD,10,1,STE.US,USD, US, STK_CASH, STERIS PLC
AA.US_USD,37.287,0.186,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,AAUSUSD,10,1,AA.US,USD, US, STK_CASH, ALCOA INC
OHI.US_USD,37.955,0.03,0,0,0.01,0,0,unknown,1,0,OHIUSUSD,10,1,OHI.US,USD, US, STK_CASH, OMEGA HEALTHCARE INVESTORS
ATCOA.SE_SEK,176.629,0.086,0,0,0.01,0,0,Europe/Stockholm:09.00-17.30,1,0,ATCOASESEK,10,1,ATCOA.SE,SEK, SE, STK_CASH, Atlas Copco AB
SCAB.SE_SEK,137.842,0.067,0,0,0.01,0,0,Europe/Stockholm:09.00-17.30,1,0,SCABSESEK,10,1,SCAB.SE,SEK, SE, STK_CASH, Svenska Cellulosa AB
ENEL.IT_EUR,6.911,0.005,0,0,0.01,0,0,Europe/Rome:09.00-17.25,1,0,ENELITEUR,10,1,ENEL.IT,EUR, IT, STK_CASH, Enel SpA
DANSKE.DK_DKK,203.883,0.131,0,0,0.01,0,0,Europe/Copenhagen:09.00-17.00,1,0,DANSKEDKDKK,10,1,DANSKE.DK,DKK, DK, STK_CASH, Danske Bank A/S
TTD.US_USD,127.76,0.27,0,0,0.01,0,0,unknown,1,0,TTDUSUSD,10,1,TTD.US,USD, US, STK_CASH, TRADE DESK INC/THE -CLASS A
PNC.US_USD,191.866,0.108,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,PNCUSUSD,10,1,PNC.US,USD, US, STK_CASH, PNC FINANCIAL SERVICES GROUP
2914.JP_JPY,4158.1,1,0,0,1,0,0,Asia/Tokyo:09.00-15.00,1,0,2914JPJPY,10,1,2914.JP,JPY, JP, STK_CASH, Japan Tobacco Inc
X.US_USD,30.997,0.016,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,XUSUSD,10,1,X.US,USD, US, STK_CASH, UNITED STATES STEEL CORP
EZJ.GB_GBX,579.941,1.062,0,0,0.01,0,0,Europe/London:08.00-16.30,1,0,EZJGBGBX,10,1,EZJ.GB,GBX, GB, STK_CASH, easyJet PLC
CDAY.US_USD,73.37,0.63,0,0,0.01,0,0,unknown,1,0,CDAYUSUSD,10,1,CDAY.US,USD, US, STK_CASH, CERIDIAN HCM HOLDING INC
TEMN.CH_CHF,64.672,0.256,0,0,0.01,0,0,Europe/Zurich:09.00-17.30,1,0,TEMNCHCHF,10,1,TEMN.CH,CHF, CH, STK_CASH, Temenos Group AG
GAPB.MX_MXN,373.992,0.526,0,0,0.01,0,0,unknown,100,0,GAPBMXMXN,5,1,GAPB.MX,MXN, MX, STK_CASH, Grupo Aeroportuario del Pacific Sab CV
UHS.US_USD,177.4,0.6,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,UHSUSUSD,10,1,UHS.US,USD, US, STK_CASH, UNIVERSAL HEALTH SERVICES-B
BIRG.IE_EUR,8.595,0.04,0,0,0.01,0,0,unknown,1,0,BIRGIEEUR,10,1,BIRG.IE,EUR, IE, STK_CASH, Bank Of Ireland Plc
H.US_USD,151.23,0.19,0,0,0.01,0,0,unknown,1,0,HUSUSD,10,1,H.US,USD, US, STK_CASH, HYATT HOTELS CORP - CL A
EN.FR_EUR,28.568,0.033,0,0,0.01,0,0,Europe/Paris:09.00-17.30,1,0,ENFREUR,10,1,EN.FR,EUR, FR, STK_CASH, Bouygues SA
KBC.BE_EUR,73.541,0.049,0,0,0.01,0,0,Europe/Brussels:08.00-16.30,1,0,KBCBEEUR,10,1,KBC.BE,EUR, BE, STK_CASH, KBC Groep NV
2502.JP_JPY,1646.4,3.8,0,0,1,0,0,Asia/Tokyo:09.00-15.00,1,0,2502JPJPY,10,1,2502.JP,JPY, JP, STK_CASH, Asahi Group Holdings Ltd
GDDY.US_USD,199.412,1.306,0,0,0.01,0,0,unknown,1,0,GDDYUSUSD,10,1,GDDY.US,USD, US, STK_CASH, GODADDY INC - CLASS A
SUI.US_USD,119.962,0.516,0,0,0.01,0,0,unknown,1,0,SUIUSUSD,10,1,SUI.US,USD, US, STK_CASH, SUN COMMUNITIES INC
CEMEXCPO.MX_MXN,11.318,0.024,0,0,0.01,0,0,unknown,2000,0,CEMEXCPOMXMXN,5,1,CEMEXCPO.MX,MXN, MX, STK_CASH, Cemex Sab de CV
OLED.US_USD,148.896,1.148,0,0,0.01,0,0,unknown,1,0,OLEDUSUSD,10,1,OLED.US,USD, US, STK_CASH, UNIVERSAL DISPLAY CORP
