sep=,
Name,Price,Spread,RollLong,RollShort,PIP,PIPCost,MarginCost,Market,Multiplier,Commission,Symbol,Leverage,Lotsize,Base,Quote,Country,Group,Description
BAC.US,45.86,0.010,-7.12000,1.62000,0.10,0.09399380,4.32,UTC:14:31-20:59,0.10000000,0.02,BAC.US,10,1.00,BAC.US,USD,US,,Bank of America Corp
LRN.US,101.70,1.230,-7.12000,1.62000,0.10,0.09399203,29.09,UTC:14:31-20:59,0.10000000,0.02,LRN.US,3,1.00,LRN.N,USD,US,,Stride Inc
BAX.US,33.81,0.010,-7.12000,1.62000,0.10,0.09399026,3.18,UTC:14:31-20:59,0.10000000,0.02,BAX.US,10,1.00,BAX.US,USD,US,,Baxter International Inc.
BMBL.US,8.58,0.010,-7.12000,1.62000,0.10,0.09399203,1.62,UTC:14:31-20:59,0.10000000,0.02,BMBL.US,5,1.00,BMBL.O,USD,US,,Bumble Inc
BDX.US,231.04,0.270,-7.12000,1.62000,0.10,0.09398938,21.77,UTC:14:31-20:59,0.10000000,0.02,BDX.US,10,1.00,BDX.US,USD,US,,Becton Dickinson and Company
NVTA.US,0.01,0.080,-7.83000,2.83000,0.10,0.09399115,0.01,UTC:14:31-20:59,0.10000000,0.02,NVTA.US,10,1.00,NVTA.N,USD,US,,Invitae
BRK.B.US,466.26,0.370,-7.12000,1.62000,0.10,0.09397701,43.92,UTC:14:31-20:59,0.10000000,0.02,BRK.B.US,10,1.00,BRK.B.US,USD,US,,Berkshire Hathaway Inc Class B
BBY.US,90.18,0.080,-7.12000,1.62000,0.10,0.09397525,16.99,UTC:14:31-20:59,0.10000000,0.02,BBY.US,5,1.00,BBY.US,USD,US,,Best Buy Co. Inc.
BIO.US,363.45,3.870,-7.12000,1.62000,0.10,0.09397701,34.57,UTC:14:31-20:59,0.10000000,0.02,BIO.US,10,1.00,BIO.US,USD,US,,Bio-Rad Laboratories Inc
BNTX.US,106.19,0.450,-7.12000,1.62000,0.10,0.09397878,20.07,UTC:14:31-20:59,0.10000000,0.02,BNTX.US,5,1.00,BNTX.US,USD,US,,BioNTech SE - ADR
BIIB.US,168.28,0.030,-7.12000,1.62000,0.10,0.09398055,47.57,UTC:14:31-20:59,0.10000000,0.02,BIIB.US,3,1.00,BIIB.US,USD,US,,Biogen Inc
BB.US,2.41,0.010,-7.12000,1.62000,0.10,0.09397525,0.46,UTC:14:31-20:59,0.10000000,0.02,BB.US,5,1.00,BB.US,USD,US,,Blackberry Ltd.
BLK.US,1035.75,1.410,-7.12000,1.62000,0.10,0.09397613,97.62,UTC:14:31-20:59,0.10000000,0.02,BLK.US,10,1.00,BLK.US,USD,US,,Blackrock Inc
SQ.US,87.38,0.060,-7.12000,1.62000,0.10,0.09397613,16.46,UTC:14:31-20:59,0.10000000,0.02,SQ.US,5,1.00,SQ.US,USD,US,,Block Inc
BKNG.US,5005.81,18.600,-7.12000,1.62000,0.10,0.09397878,945.90,UTC:14:31-20:59,0.10000000,0.02,BKNG.US,5,1.00,BKNG.US,USD,US,,Booking Holdings Inc
BWA.US,35.14,0.010,-7.12000,1.62000,0.10,0.09397701,3.31,UTC:14:31-20:59,0.10000000,0.02,BWA.US,10,1.00,BWA.US,USD,US,,BorgWarner Inc
BXP.US,78.89,0.280,-7.12000,1.62000,0.10,0.09397701,7.45,UTC:14:31-20:59,0.10000000,0.02,BXP.US,10,1.00,BXP.US,USD,US,,Boston Properties Inc
BSX.US,88.58,0.040,-7.12000,1.62000,0.10,0.09397701,8.34,UTC:14:31-20:59,0.10000000,0.02,BSX.US,10,1.00,BSX.US,USD,US,,Boston Scientific Corporation
BCTX.US,0.65,0.010,-7.12000,2.12000,0.10,0.09397701,0.19,UTC:14:31-20:59,0.10000000,0.02,BCTX.US,3,1.00,BCTX.US,USD,US,,BriaCell Therapeutics Corp.
BMY.US,59.02,0.010,-7.12000,1.62000,0.10,0.09397613,5.56,UTC:14:31-20:59,0.10000000,0.02,BMY.US,10,1.00,BMY.US,USD,US,,Bristol-Myers Squibb Co
AVGO.US,176.17,0.050,-7.12000,1.62000,0.10,0.09397436,16.59,UTC:14:31-20:59,0.10000000,0.02,AVGO.US,10,1.00,AVGO.US,USD,US,,Broadcom Ltd
BR.US,226.49,0.550,-7.12000,1.62000,0.10,0.09397348,21.37,UTC:14:31-20:59,0.10000000,0.02,BR.US,10,1.00,BR.US,USD,US,,Broadridge Financial Solutions
BF-B.US,40.64,0.060,-7.12000,2.12000,0.10,0.09397083,3.83,UTC:14:31-20:59,0.10000000,0.02,BF-B.US,10,1.00,BF-B.US,USD,US,,Brown-Forman Corporation Class B
CHRW.US,108.97,0.350,-7.12000,1.62000,0.10,0.09396818,10.29,UTC:14:31-20:59,0.10000000,0.02,CHRW.US,10,1.00,CHRW.US,USD,US,,C.H.Robinson WW
CBRE.US,133.86,0.170,-7.12000,1.62000,0.10,0.09397083,12.62,UTC:14:31-20:59,0.10000000,0.02,CBRE.US,10,1.00,CBRE.US,USD,US,,CBRE Group
CDW.US,191.81,0.120,-7.12000,1.62000,0.10,0.09396995,18.07,UTC:14:31-20:59,0.10000000,0.02,CDW.US,10,1.00,CDW.US,USD,US,,CDW Corp
CF.US,84.30,0.030,-7.12000,1.62000,0.10,0.09396730,7.94,UTC:14:31-20:59,0.10000000,0.02,CF.US,10,1.00,CF.US,USD,US,,CF Industries Holdings Inc
CME.US,226.17,0.180,-7.12000,1.62000,0.10,0.09396730,21.31,UTC:14:31-20:59,0.10000000,0.02,CME.US,10,1.00,CME.US,USD,US,,CME Group
CMS.US,68.08,0.110,-7.12000,1.62000,0.10,0.09396730,6.42,UTC:14:31-20:59,0.10000000,0.02,CMS.US,10,1.00,CMS.US,USD,US,,CMS Energy Corporation
CSX.US,36.11,0.010,-7.12000,1.62000,0.10,0.09396642,3.40,UTC:14:31-20:59,0.10000000,0.02,CSX.US,10,1.00,CSX.US,USD,US,,CSX Corp
CVS.US,54.06,0.010,-7.12000,1.62000,0.10,0.09396553,5.09,UTC:14:31-20:59,0.10000000,0.02,CVS.US,10,1.00,CVS.US,USD,US,,CVS Health Corporation
CDNS.US,297.83,0.320,-7.12000,1.62000,0.10,0.09396465,28.07,UTC:14:31-20:59,0.10000000,0.02,CDNS.US,10,1.00,CDNS.US,USD,US,,Cadence Design
CPB.US,44.22,0.020,-7.12000,2.12000,0.10,0.09395670,4.16,UTC:14:31-20:59,0.10000000,0.02,CPB.US,10,1.00,CPB.US,USD,US,,Campbell Soup Company
CGC.US,3.95,0.010,-7.12000,1.62000,0.10,0.09395582,0.75,UTC:14:31-20:59,0.10000000,0.02,CGC.US,5,1.00,CGC.US,USD,US,,Canopy Growth Corporation
COF.US,186.57,0.210,-7.12000,1.62000,0.10,0.09395406,17.60,UTC:14:31-20:59,0.10000000,0.02,COF.US,10,1.00,COF.US,USD,US,,Capital One Financial Corporation
CAH.US,123.05,0.320,-7.12000,1.62000,0.10,0.09395406,11.61,UTC:14:31-20:59,0.10000000,0.02,CAH.US,10,1.00,CAH.US,USD,US,,Cardinal Health Inc.
KMX.US,76.48,0.210,-7.12000,1.62000,0.10,0.09395494,7.22,UTC:14:31-20:59,0.10000000,0.02,KMX.US,10,1.00,KMX.US,USD,US,,Carmax Inc
CCL.US,24.56,0.010,-7.12000,1.62000,0.10,0.09395494,2.31,UTC:14:31-20:59,0.10000000,0.02,CCL.US,10,1.00,CCL.US,USD,US,,Carnival Corporation
CARR.US,75.45,0.020,-7.12000,1.62000,0.10,0.09395582,7.10,UTC:14:31-20:59,0.10000000,0.02,CARR.US,10,1.00,CARR.US,USD,US,,Carrier Global Corporation
CTLT.US,59.19,0.020,-7.12000,1.62000,0.10,0.09395406,16.74,UTC:14:31-20:59,0.10000000,0.02,CTLT.US,3,1.00,CTLT.US,USD,US,,Catalent Inc
CAT.US,392.66,0.400,-7.12000,1.62000,0.10,0.09395317,37.00,UTC:14:31-20:59,0.10000000,0.02,CAT.US,10,1.00,CAT.US,USD,US,,Caterpillar
CE.US,75.44,0.210,-7.12000,1.62000,0.10,0.09395406,7.12,UTC:14:31-20:59,0.10000000,0.02,CE.US,10,1.00,CE.US,USD,US,,Celanese Corporation
CNC.US,58.67,0.040,-7.12000,1.62000,0.10,0.09395317,11.05,UTC:14:31-20:59,0.10000000,0.02,CNC.US,5,1.00,CNC.US,USD,US,,Centene Corporation
CNP.US,30.46,0.010,-7.12000,1.62000,0.10,0.09394876,2.87,UTC:14:31-20:59,0.10000000,0.02,CNP.US,10,1.00,CNP.US,USD,US,,CenterPoint Energy Inc
SCHW.US,78.15,0.020,-7.12000,1.62000,0.10,0.09394700,14.71,UTC:14:31-20:59,0.10000000,0.02,SCHW.US,5,1.00,SCHW.US,USD,US,,The Charles Schwab Corporation
CHTR.US,392.41,0.650,-7.12000,1.62000,0.10,0.09394876,37.00,UTC:14:31-20:59,0.10000000,0.02,CHTR.US,10,1.00,CHTR.US,USD,US,,Charter Comm.
CVX.US,155.17,0.030,-7.12000,1.62000,0.10,0.09394964,14.61,UTC:14:31-20:59,0.10000000,0.02,CVX.US,10,1.00,CVX.US,USD,US,,Chevron Corp
CMG.US,60.48,0.010,-7.12000,1.62000,0.10,0.09395053,5.69,UTC:14:31-20:59,0.10000000,0.02,CMG.US,10,1.00,CMG.US,USD,US,,Chipotle Mexican Grill
CB.US,282.87,0.490,-7.12000,1.62000,0.10,0.09395582,26.67,UTC:14:31-20:59,0.10000000,0.02,CB.US,10,1.00,CB.US,USD,US,,Chubb Ltd
CHD.US,108.01,0.050,-7.12000,1.62000,0.10,0.09395317,10.17,UTC:14:31-20:59,0.10000000,0.02,CHD.US,10,1.00,CHD.US,USD,US,,Church & Dwight
CI.US,339.41,0.320,-7.12000,1.62000,0.10,0.09395229,31.98,UTC:14:31-20:59,0.10000000,0.02,CI.US,10,1.00,CI.US,USD,US,,Cigna Corporation
CINF.US,150.80,0.640,-7.12000,1.62000,0.10,0.09395317,14.25,UTC:14:31-20:59,0.10000000,0.02,CINF.US,10,1.00,CINF.US,USD,US,,Cincinnati Fin.
CSCO.US,58.71,0.020,-7.12000,1.62000,0.10,0.09395406,5.53,UTC:14:31-20:59,0.10000000,0.02,CSCO.US,10,1.00,CSCO.US,USD,US,,Cisco Systems Inc
CFG.US,46.40,0.010,-7.12000,1.62000,0.10,0.09395494,8.74,UTC:14:31-20:59,0.10000000,0.02,CFG.US,5,1.00,CFG.US,USD,US,,Citizens Financial Group Inc
CTSH.US,81.77,0.020,-7.12000,1.62000,0.10,0.09395229,7.70,UTC:14:31-20:59,0.10000000,0.02,CTSH.US,10,1.00,CTSH.US,USD,US,,Cognizant Tech Sol.
CL.US,91.53,0.020,-7.12000,1.62000,0.10,0.09395494,8.62,UTC:14:31-20:59,0.10000000,0.02,CL.US,10,1.00,CL.US,USD,US,,Colgate-Palmolive Company
CMCSA.US,44.05,0.010,-7.12000,1.62000,0.10,0.09395406,4.15,UTC:14:31-20:59,0.10000000,0.02,CMCSA.US,10,1.00,CMCSA.US,USD,US,,Comcast Corp
CMA.US,69.86,0.190,-7.12000,1.62000,0.10,0.09395759,13.19,UTC:14:31-20:59,0.10000000,0.02,CMA.US,5,1.00,CMA.US,USD,US,,Comerica Incorporated
CAG.US,27.70,0.010,-7.12000,1.62000,0.10,0.09395847,2.61,UTC:14:31-20:59,0.10000000,0.02,CAG.US,10,1.00,CAG.US,USD,US,,Conagra Brands Inc
COP.US,110.60,0.040,-7.12000,1.62000,0.10,0.09395670,10.41,UTC:14:31-20:59,0.10000000,0.02,COP.US,10,1.00,COP.US,USD,US,,ConocoPhillips
ED.US,96.86,0.110,-7.12000,1.62000,0.10,0.09395582,9.13,UTC:14:31-20:59,0.10000000,0.02,ED.US,10,1.00,ED.US,USD,US,,Consolidated Edison
STZ.US,237.81,0.660,-7.12000,1.62000,0.10,0.09395670,22.45,UTC:14:31-20:59,0.10000000,0.02,STZ.US,10,1.00,STZ.US,USD,US,,Constellation Brands Inc
CPRT.US,57.17,0.010,-7.12000,1.62000,0.10,0.09395670,5.38,UTC:14:31-20:59,0.10000000,0.02,CPRT.US,10,1.00,CPRT.US,USD,US,,Copart Inc
GLW.US,48.29,0.010,-7.12000,1.62000,0.10,0.09395494,4.55,UTC:14:31-20:59,0.10000000,0.02,GLW.US,10,1.00,GLW.US,USD,US,,Corning Inc.
CTVA.US,57.12,0.020,-7.12000,1.62000,0.10,0.09395582,5.38,UTC:14:31-20:59,0.10000000,0.02,CTVA.US,10,1.00,CTVA.US,USD,US,,Corteva Inc
COST.US,931.44,1.850,-7.12000,1.62000,0.10,0.09395582,87.84,UTC:14:31-20:59,0.10000000,0.02,COST.US,10,1.00,COST.US,USD,US,,Costco Wholesale
CROX.US,101.92,0.080,-7.12000,1.62000,0.10,0.09395670,19.20,UTC:14:31-20:59,0.10000000,0.02,CROX.US,5,1.00,CROX.US,USD,US,,Crocs Inc
CRON.US,2.24,0.020,-7.12000,1.62000,0.10,0.09395494,0.64,UTC:14:31-20:59,0.10000000,0.02,CRON.US,3,1.00,CRON.US,USD,US,,Cronos Group Inc
CCI.US,102.32,0.050,-7.12000,1.62000,0.10,0.09395406,9.63,UTC:14:31-20:59,0.10000000,0.02,CCI.US,10,1.00,CCI.US,USD,US,,Crown Castle International Corp.
CMI.US,354.55,0.450,-7.12000,1.62000,0.10,0.09395494,33.41,UTC:14:31-20:59,0.10000000,0.02,CMI.US,10,1.00,CMI.US,USD,US,,Cummins Inc.
DHI.US,161.77,0.250,-7.12000,1.62000,0.10,0.09395494,15.25,UTC:14:31-20:59,0.10000000,0.02,DHI.US,10,1.00,DHI.US,USD,US,,D. R. Horton Inc
DTE.US,120.09,0.190,-7.12000,1.62000,0.10,0.09395494,11.32,UTC:14:31-20:59,0.10000000,0.02,DTE.US,10,1.00,DTE.US,USD,US,,DTE Energy Co.
DXC.US,22.79,0.010,-7.12000,1.62000,0.10,0.09395582,4.29,UTC:14:31-20:59,0.10000000,0.02,DXC.US,5,1.00,DXC.US,USD,US,,DXC Technology Company
DVA.US,157.32,1.010,-7.12000,1.62000,0.10,0.09395582,29.80,UTC:14:31-20:59,0.10000000,0.02,DVA.US,5,1.00,DVA.US,USD,US,,DaVita Inc.
DHR.US,239.35,0.230,-7.12000,1.62000,0.10,0.09395494,22.55,UTC:14:31-20:59,0.10000000,0.02,DHR.US,10,1.00,DHR.US,USD,US,,Danaher Corporation
DRI.US,166.73,0.220,-7.12000,1.62000,0.10,0.09395406,15.71,UTC:14:31-20:59,0.10000000,0.02,DRI.US,10,1.00,DRI.US,USD,US,,Darden Restaurants
DE.US,393.27,0.620,-7.12000,1.62000,0.10,0.09395494,37.07,UTC:14:31-20:59,0.10000000,0.02,DE.US,10,1.00,DE.US,USD,US,,Deere & Company
DAL.US,64.02,0.020,-7.12000,1.62000,0.10,0.09395582,12.05,UTC:14:31-20:59,0.10000000,0.02,DAL.US,5,1.00,DAL.US,USD,US,,Delta Air Lines Inc.
XRAY.US,17.77,0.010,-7.12000,1.62000,0.10,0.09395406,1.67,UTC:14:31-20:59,0.10000000,0.02,XRAY.US,10,1.00,XRAY.US,USD,US,,Dentsply Sirona
DVN.US,38.31,0.010,-7.12000,1.62000,0.10,0.09395406,7.21,UTC:14:31-20:59,0.10000000,0.02,DVN.US,5,1.00,DVN.US,USD,US,,Devon Energy Corporation
DXCM.US,74.10,0.210,-7.12000,1.62000,0.10,0.09395582,13.98,UTC:14:31-20:59,0.10000000,0.02,DXCM.US,5,1.00,DXCM.US,USD,US,,DexCom
DEO.US,119.50,0.270,-7.12000,1.62000,0.10,0.09395670,11.27,UTC:14:31-20:59,0.10000000,0.02,DEO.US,10,1.00,DEO.US,USD,US,,Diageo plc
FANG.US,179.77,0.180,-7.12000,1.62000,0.10,0.09395494,33.91,UTC:14:31-20:59,0.10000000,0.02,FANG.US,5,1.00,FANG.US,USD,US,,Diamondback Energy
DLR.US,180.75,0.120,-7.12000,1.62000,0.10,0.09395582,17.02,UTC:14:31-20:59,0.10000000,0.02,DLR.US,10,1.00,DLR.US,USD,US,,Digital Realty Trust Inc
DFS.US,177.45,0.250,-7.12000,1.62000,0.10,0.09395670,16.72,UTC:14:31-20:59,0.10000000,0.02,DFS.US,10,1.00,DFS.US,USD,US,,Discover Financial Services
DOCU.US,82.32,0.130,-7.12000,1.62000,0.10,0.09395582,15.52,UTC:14:31-20:59,0.10000000,0.02,DOCU.US,5,1.00,DOCU.US,USD,US,,Docusign Inc
DG.US,75.07,0.040,-7.12000,1.62000,0.10,0.09395494,7.07,UTC:14:31-20:59,0.10000000,0.02,DG.US,10,1.00,DG.US,USD,US,,Dollar General Corporation
DLTR.US,62.24,0.040,-7.12000,1.62000,0.10,0.09395582,11.72,UTC:14:31-20:59,0.10000000,0.02,DLTR.US,5,1.00,DLTR.US,USD,US,,Dollar Tree
D.US,57.00,0.010,-7.12000,1.62000,0.10,0.09395670,5.36,UTC:14:31-20:59,0.10000000,0.02,D.US,10,1.00,D.US,USD,US,,Dominion Energy
DPZ.US,439.86,1.810,-7.12000,1.62000,0.10,0.09395582,41.56,UTC:14:31-20:59,0.10000000,0.02,DPZ.US,10,1.00,DPZ.US,USD,US,,Domino's Pizza
DOV.US,202.22,0.260,-7.12000,1.62000,0.10,0.09395670,19.05,UTC:14:31-20:59,0.10000000,0.02,DOV.US,10,1.00,DOV.US,USD,US,,Dover Corporation
DOW.US,45.03,0.020,-7.12000,1.62000,0.10,0.09395582,4.24,UTC:14:31-20:59,0.10000000,0.02,DOW.US,10,1.00,DOW.US,USD,US,,Dow Inc.
DBX.US,27.90,0.010,-7.12000,1.62000,0.10,0.09395494,5.25,UTC:14:31-20:59,0.10000000,0.02,DBX.US,5,1.00,DBX.US,USD,US,,Dropbox Inc
DUK.US,111.81,0.030,-7.12000,1.62000,0.10,0.09395582,10.52,UTC:14:31-20:59,0.10000000,0.02,DUK.US,10,1.00,DUK.US,USD,US,,Duke Energy Corporation
EOG.US,132.99,0.040,-7.12000,1.62000,0.10,0.09395670,12.52,UTC:14:31-20:59,0.10000000,0.02,EOG.US,10,1.00,EOG.US,USD,US,,EOG Resources Inc
EMN.US,100.28,0.290,-7.12000,1.62000,0.10,0.09395759,9.46,UTC:14:31-20:59,0.10000000,0.02,EMN.US,10,1.00,EMN.US,USD,US,,Eastman Chemical Company
ETN.US,368.95,0.300,-7.12000,1.62000,0.10,0.09396024,34.75,UTC:14:31-20:59,0.10000000,0.02,ETN.US,10,1.00,ETN.US,USD,US,,Eaton Corporation plc
EBAY.US,61.51,0.020,-7.12000,1.62000,0.10,0.09396112,5.79,UTC:14:31-20:59,0.10000000,0.02,EBAY.US,10,1.00,EBAY.US,USD,US,,Ebay
ECL.US,247.83,0.360,-7.12000,1.62000,0.10,0.09396024,23.35,UTC:14:31-20:59,0.10000000,0.02,ECL.US,10,1.00,ECL.US,USD,US,,Ecolab Inc.
EIX.US,82.69,0.030,-7.12000,1.62000,0.10,0.09395847,7.78,UTC:14:31-20:59,0.10000000,0.02,EIX.US,10,1.00,EIX.US,USD,US,,Edison International
EW.US,65.79,0.070,-7.12000,1.62000,0.10,0.09395759,6.20,UTC:14:31-20:59,0.10000000,0.02,EW.US,10,1.00,EW.US,USD,US,,Edwards Lifesciences Corporation
LLY.US,818.55,0.760,-7.12000,1.62000,0.10,0.09395847,77.09,UTC:14:31-20:59,0.10000000,0.02,LLY.US,10,1.00,LLY.US,USD,US,,Eli Lilly and Company
EMR.US,128.28,0.080,-7.12000,1.62000,0.10,0.09396112,12.08,UTC:14:31-20:59,0.10000000,0.02,EMR.US,10,1.00,EMR.US,USD,US,,Emerson Electric Co.
ENPH.US,60.10,0.020,-7.12000,1.62000,0.10,0.09396200,11.31,UTC:14:31-20:59,0.10000000,0.02,ENPH.US,5,1.00,ENPH.US,USD,US,,Enphase Energy
ETR.US,149.30,0.150,-7.12000,1.62000,0.10,0.09397260,14.06,UTC:14:31-20:59,0.10000000,0.02,ETR.US,10,1.00,ETR.US,USD,US,,Entergy Corporations
EFX.US,267.29,0.410,-7.12000,1.62000,0.10,0.09397613,25.19,UTC:14:31-20:59,0.10000000,0.02,EFX.US,10,1.00,EFX.US,USD,US,,Equifax Inc.
EQIX.US,901.84,1.940,-7.12000,1.62000,0.10,0.09398055,85.06,UTC:14:31-20:59,0.10000000,0.02,EQIX.US,10,1.00,EQIX.US,USD,US,,Equinix
EQR.US,72.92,0.110,-7.12000,1.62000,0.10,0.09398143,6.87,UTC:14:31-20:59,0.10000000,0.02,EQR.US,10,1.00,EQR.US,USD,US,,Equity Residential
ESS.US,300.33,1.210,-7.12000,1.62000,0.10,0.09398143,28.38,UTC:14:31-20:59,0.10000000,0.02,ESS.US,10,1.00,ESS.US,USD,US,,Essex Property Trust, Inc.
EL.US,62.78,0.030,-7.12000,1.62000,0.10,0.09398143,11.82,UTC:14:31-20:59,0.10000000,0.02,EL.US,5,1.00,EL.US,USD,US,,Estee Lauder Companies
EVRG.US,63.69,0.050,-7.12000,2.12000,0.10,0.09399115,12.00,UTC:14:31-20:59,0.10000000,0.02,EVRG.US,5,1.00,EVRG.US,USD,US,,Evergy Inc
ES.US,60.48,0.070,-7.12000,1.62000,0.10,0.09399026,5.70,UTC:14:31-20:59,0.10000000,0.02,ES.US,10,1.00,ES.US,USD,US,,Eversource Energy
EXC.US,38.16,0.010,-7.12000,1.62000,0.10,0.09399115,3.59,UTC:14:31-20:59,0.10000000,0.02,EXC.US,10,1.00,EXC.US,USD,US,,Exelon Corp.
EXPE.US,181.78,0.260,-7.12000,1.62000,0.10,0.09399026,17.13,UTC:14:31-20:59,0.10000000,0.02,EXPE.US,10,1.00,EXPE.US,USD,US,,Expedia Group
EXPD.US,118.73,0.080,-7.12000,2.12000,0.10,0.09399468,22.36,UTC:14:31-20:59,0.10000000,0.02,EXPD.US,5,1.00,EXPD.US,USD,US,,Expeditors
EXR.US,162.28,0.280,-7.12000,1.62000,0.10,0.09399380,15.30,UTC:14:31-20:59,0.10000000,0.02,EXR.US,10,1.00,EXR.US,USD,US,,Extra Space Storage Inc
XOM.US,120.36,0.030,-7.12000,1.62000,0.10,0.09399645,11.34,UTC:14:31-20:59,0.10000000,0.02,XOM.US,10,1.00,XOM.US,USD,US,,Exxon Mobil Corp
FFIV.US,243.03,1.370,-7.12000,1.62000,0.10,0.09399468,23.00,UTC:14:31-20:59,0.10000000,0.02,FFIV.US,10,1.00,FFIV.US,USD,US,,F5 Networks
FMC.US,55.71,0.180,-7.12000,1.62000,0.10,0.09399556,5.26,UTC:14:31-20:59,0.10000000,0.02,FMC.US,10,1.00,FMC.US,USD,US,,FMC Corporation
FAST.US,83.52,0.020,-7.12000,1.62000,0.10,0.09399468,7.86,UTC:14:31-20:59,0.10000000,0.02,FAST.US,10,1.00,FAST.US,USD,US,,Fastenal Co
FDX.US,287.29,0.310,-7.12000,1.62000,0.10,0.09399821,27.07,UTC:14:31-20:59,0.10000000,0.02,FDX.US,10,1.00,FDX.US,USD,US,,FedEx Corporation
FRT.US,113.60,0.220,-7.12000,1.62000,0.10,0.09399821,10.71,UTC:14:31-20:59,0.10000000,0.02,FRT.US,10,1.00,FRT.US,USD,US,,Federal Realty Investment Trust
FIS.US,87.52,0.070,-7.12000,1.62000,0.10,0.09400263,8.24,UTC:14:31-20:59,0.10000000,0.02,FIS.US,10,1.00,FIS.US,USD,US,,Fidelity National Information Services
FITB.US,47.15,0.010,-7.12000,1.62000,0.10,0.09400352,4.44,UTC:14:31-20:59,0.10000000,0.02,FITB.US,10,1.00,FITB.US,USD,US,,Fifth Third Bancorp
FE.US,41.45,0.020,-7.12000,1.62000,0.10,0.09400352,3.90,UTC:14:31-20:59,0.10000000,0.02,FE.US,10,1.00,FE.US,USD,US,,FirstEnergy Corp
FLS.US,60.28,0.100,-7.12000,1.62000,0.10,0.09400882,5.68,UTC:14:31-20:59,0.10000000,0.02,FLS.US,10,1.00,FLS.US,USD,US,,Flowserve Corporation
F.US,11.08,0.010,-7.12000,1.62000,0.10,0.09400970,1.04,UTC:14:31-20:59,0.10000000,0.02,F.US,10,1.00,F.US,USD,US,,Ford Motor Company
FTNT.US,99.08,0.030,-7.12000,1.62000,0.10,0.09400882,18.65,UTC:14:31-20:59,0.10000000,0.02,FTNT.US,5,1.00,FTNT.US,USD,US,,Fortinet
FTV.US,75.01,0.070,-7.12000,1.62000,0.10,0.09400882,7.07,UTC:14:31-20:59,0.10000000,0.02,FTV.US,10,1.00,FTV.US,USD,US,,Fortive Corp
BEN.US,21.51,0.010,-7.12000,1.62000,0.10,0.09401235,2.03,UTC:14:31-20:59,0.10000000,0.02,BEN.US,10,1.00,BEN.US,USD,US,,Franklin Resources Inc
FCX.US,43.55,0.010,-7.12000,1.62000,0.10,0.09401677,4.10,UTC:14:31-20:59,0.10000000,0.02,FCX.US,10,1.00,FCX.US,USD,US,,Freeport-McMoRan Inc.
GME.US,26.74,0.020,-7.12000,1.62000,0.10,0.09401854,12.59,UTC:14:31-20:59,0.10000000,0.02,GME.US,2,1.00,GME.US,USD,US,,GameStop Corp
GAP.US,21.89,0.020,-7.75000,2.25000,0.10,0.09401677,4.12,UTC:14:31-20:59,0.10000000,0.02,GAP.US,5,1.00,GAP.US,USD,US,,Gap Inc.
GRMN.US,213.57,0.280,-7.12000,2.12000,0.10,0.09401589,40.25,UTC:14:31-20:59,0.10000000,0.02,GRMN.US,5,1.00,GRMN.US,USD,US,,Garmin Ltd.
IT.US,550.09,1.460,-7.12000,1.62000,0.10,0.09401677,103.81,UTC:14:31-20:59,0.10000000,0.02,IT.US,5,1.00,IT.US,USD,US,,Gartner Inc
GD.US,312.04,0.440,-7.12000,1.62000,0.10,0.09401766,29.41,UTC:14:31-20:59,0.10000000,0.02,GD.US,10,1.00,GD.US,USD,US,,General Dynamics
GE.US,182.45,0.210,-7.12000,1.62000,0.10,0.09402119,17.19,UTC:14:31-20:59,0.10000000,0.02,GE.US,10,1.00,GE.US,USD,US,,General Electric Aerospace Co
GIS.US,64.33,0.020,-7.12000,1.62000,0.10,0.09402119,6.06,UTC:14:31-20:59,0.10000000,0.02,GIS.US,10,1.00,GIS.US,USD,US,,General Mills Inc
GM.US,57.39,0.010,-7.12000,1.62000,0.10,0.09402031,5.40,UTC:14:31-20:59,0.10000000,0.02,GM.US,10,1.00,GM.US,USD,US,,General Motors Company
GPC.US,122.57,0.080,-7.12000,1.62000,0.10,0.09401942,11.54,UTC:14:31-20:59,0.10000000,0.02,GPC.US,10,1.00,GPC.US,USD,US,,Genuine Parts
GILD.US,94.28,0.040,-7.12000,1.62000,0.10,0.09401677,8.88,UTC:14:31-20:59,0.10000000,0.02,GILD.US,10,1.00,GILD.US,USD,US,,Gilead Sciences
GTLB.US,59.94,0.160,-7.12000,1.62000,0.10,0.09401854,11.31,UTC:14:31-20:59,0.10000000,0.02,GTLB.US,5,1.00,GTLB.US,USD,US,,Gitlab Inc
GPN.US,116.32,0.140,-7.12000,1.62000,0.10,0.09402031,10.96,UTC:14:31-20:59,0.10000000,0.02,GPN.US,10,1.00,GPN.US,USD,US,,Global Payments Inc.
GL.US,110.25,0.850,-7.12000,1.62000,0.10,0.09402031,10.46,UTC:14:31-20:59,0.10000000,0.02,GL.US,10,1.00,GL.US,USD,US,,Globe Life Inc.
GPRO.US,1.41,0.020,-7.12000,1.62000,0.10,0.09402650,0.40,UTC:14:31-20:59,0.10000000,0.02,GPRO.US,3,1.00,GPRO.US,USD,US,,GoPro Inc
HCA.US,350.50,0.600,-7.12000,1.62000,0.10,0.09402738,33.04,UTC:14:31-20:59,0.10000000,0.02,HCA.US,10,1.00,HCA.US,USD,US,,HCA Healthcare
